News_Org,Created_Dt,Text,Compound,Positive,Neutral,Negative,Tweet_Count
NYTimes,2018-09-29 21:15:06+00:00,"In Opinion

Op-Ed contributor Rebecca Traister writes, ""This political moment has provoked a period in which more a… https://t.co/2bLeiEnY5c",-0.2732,0.0,0.89,0.11,27
NYTimes,2018-09-29 21:00:09+00:00,The clock has begun ticking on the one-week FBI investigation into sexual misconduct allegations made against Brett… https://t.co/2iTIWCs99o,0.0,0.0,1.0,0.0,28
NYTimes,2018-09-29 20:45:01+00:00,A 2016 law in France penalized paying for sex instead of selling it. But some prostitutes say that law puts them in… https://t.co/Cr8QXhubCD,0.0,0.0,1.0,0.0,29
NYTimes,2018-09-29 20:31:08+00:00,"After 45 years, more than 1,000 fights and some of the most lucrative and controversial matches of all time, HBO is… https://t.co/4mMsRAGgP2",-0.6159,0.0,0.799,0.201,30
NYTimes,2018-09-29 20:15:06+00:00,"""Rarely has the reputation of a leader fallen so far, so fast."" Aung San Suu Kyi: Nobel laureate, democracy icon an… https://t.co/mZsqBBfYGG",-0.3612,0.0,0.889,0.111,31
NYTimes,2018-09-29 20:02:02+00:00,Golf Digest and college students helped free a man wrongly convicted of murder. Here's the week in good news. https://t.co/yzDgXavDaQ,0.128,0.23,0.595,0.175,32
NYTimes,2018-09-29 20:00:03+00:00,"A Sloan Kettering executive will give up his $1.4 million stake in a biotech start-up, as the hospital re-examines… https://t.co/0yV9ZY68y7",0.0,0.0,1.0,0.0,33
NYTimes,2018-09-29 19:45:07+00:00,Text messages that were supposed to warn Indonesians of a possible tsunami were foiled when cellphone towers were d… https://t.co/A3nTUxRGuF,-0.1027,0.0,0.928,0.072,34
NYTimes,2018-09-29 19:30:05+00:00,"He was always smiling, always laughing and running, like the average 4-year-old,” a neighbor said. “That’s why this… https://t.co/cZNILgbREW",0.8271,0.367,0.633,0.0,35
NYTimes,2018-09-29 19:17:11+00:00,"In Opinion
Op-Ed contributor Sarah Hepola writes, ""I cannot know whether Judge Kavanaugh experienced a blackout. Bu… https://t.co/WYAFRRh0Mq",0.0,0.0,1.0,0.0,36
NYTimes,2018-09-29 19:00:14+00:00,"Did you stay up to date this week? Find out with this week's news quiz.
https://t.co/RrFhnBzf7H",0.0,0.0,1.0,0.0,37
NYTimes,2018-09-29 18:55:04+00:00,"The booming housing market is slowing down. Years of breakneck price increases have outpaced wages, and buyers have… https://t.co/L4av1FXzA9",0.0,0.0,1.0,0.0,38
NYTimes,2018-09-29 18:40:01+00:00,"With their indignant eruptions in the Senate, Brett Kavanaugh and Lindsey Graham took a page from President Trump's… https://t.co/Y6GaKJHoMP",-0.4215,0.0,0.859,0.141,39
NYTimes,2018-09-29 18:25:05+00:00,RT @nytimesbusiness: The White House Council of Economic Advisers calculates that increasingly generous paid leave benefits mean that the a…,0.6908,0.245,0.705,0.05,40
NYTimes,2018-09-29 18:10:05+00:00,"Organizers have announced a date for the 2019 Women's March, which will be held in Washington with sister demonstra… https://t.co/6b1sZxT5RE",0.0,0.0,1.0,0.0,41
NYTimes,2018-09-29 17:55:03+00:00,The invisible recession: A major economic event in 2016 escaped much public notice. But its impact was huge. https://t.co/HkKRiSBiOw,0.2617,0.141,0.767,0.091,42
NYTimes,2018-09-29 17:43:26+00:00,"Our 52 Places Traveler visits the Italian Dolomites and finds mountains like a ""crowd of pious giants frozen in sto… https://t.co/w9KvaH0hgw",0.3612,0.116,0.884,0.0,43
NYTimes,2018-09-29 17:25:56+00:00,Sign up to get the Race/Related newsletter by email https://t.co/j1V640Odl3,0.0,0.0,1.0,0.0,44
NYTimes,2018-09-29 17:25:09+00:00,"""Black women’s feminist contributions are very often erased,"" the novelist Tayari Jones observed. But their influen… https://t.co/CG1Gty3FJw",0.0,0.0,1.0,0.0,45
NYTimes,2018-09-29 17:11:05+00:00,"At this very moment, The Upshot and Siena College pollsters are making phone calls across America. You call follow… https://t.co/FEh7w3EIsH",0.0,0.0,1.0,0.0,46
NYTimes,2018-09-29 16:55:01+00:00,"Christine Blasey Ford's composed, but wrenching, testimony was ""a stark reminder of the gender dynamics, and mental… https://t.co/QRAo9fYkb6",0.3919,0.135,0.865,0.0,47
NYTimes,2018-09-29 16:40:07+00:00,A sleepless night and pressure from all sides: Inside the 24 hours that led Senator Jeff Flake to call to investiga… https://t.co/cnfYEQkQcE,-0.296,0.0,0.901,0.099,48
NYTimes,2018-09-29 16:20:03+00:00,"RT @nytopinion: I never felt compelled to share my story before, because it is so common, because so many women have been through worse. Bu…",-0.2612,0.08,0.765,0.155,49
NYTimes,2018-09-29 16:05:08+00:00,"Marty Balin, the founder, lead singer and songwriter for Jefferson Airplane and key member of Jefferson Starship, d… https://t.co/Soyr6U4eID",0.0,0.0,1.0,0.0,50
NYTimes,2018-09-29 15:55:06+00:00,"Brett Kavanaugh’s testimony raised questions about his neutrality and temperament, threatening the already fragile… https://t.co/pyz4RGBCmF",-0.5267,0.0,0.805,0.195,51
NYTimes,2018-09-29 15:40:05+00:00,"""I feel like it was a message being sent: 'Don’t be like Tara or you will end up like Tara,'"" one woman said of the… https://t.co/ZO6fAkjXHT",0.7579,0.254,0.746,0.0,52
NYTimes,2018-09-29 15:25:05+00:00,The parents of this 6-year-old boy believed his speech difficulties were due to developmental delays. Then a dentis… https://t.co/ag4Kk6ekJ5,-0.296,0.0,0.885,0.115,53
NYTimes,2018-09-29 15:12:04+00:00,"In a unanimous vote, Canadian lawmakers move to strip Daw Aung San Suu Kyi of her honorary citizenship https://t.co/KBI7JlUI2h",0.34,0.124,0.876,0.0,54
NYTimes,2018-09-29 14:55:06+00:00,"Christine Blasey Ford’s searing testimony before the Senate Judiciary Committee, and Brett Kavanaugh’s furious resp… https://t.co/UjbN3YWdSi",-0.5719,0.0,0.802,0.198,55
NYTimes,2018-09-29 14:41:54+00:00,"RT @NYTScience: “If you are too upset, you are crazy. If you are not upset enough, people don’t believe you were raped. So you have to be j…",-0.9042,0.0,0.663,0.337,56
NYTimes,2018-09-29 14:25:05+00:00,"""They played football, they joined a fraternity, they drank and partied, and it's just part of Americana: That's ho… https://t.co/EG27RVgRnK",0.5859,0.22,0.78,0.0,57
NYTimes,2018-09-29 14:10:08+00:00,"""The Simpsons"" is turning 30, and the Simpsons haven't aged a day. But they have evolved, as the culture has with t… https://t.co/ma5XF4aF1G",0.0,0.0,1.0,0.0,58
NYTimes,2018-09-29 14:05:05+00:00,"California Republican Rep. Duncan Hunter, himself indicted for misuse of campaign funds, launches ad suggesting his… https://t.co/poEJN8D4dP",0.0,0.0,1.0,0.0,59
NYTimes,2018-09-29 13:50:04+00:00,Here are 3 things an FBI investigation into Christine Blasey Ford's allegations against Kavanaugh could clear up. https://t.co/pYa7vXEijl,0.3818,0.14,0.86,0.0,60
NYTimes,2018-09-29 13:36:20+00:00,"An earthquake and tsunami in Indonesia has killed nearly 400 people in one city alone, and the death toll could ris… https://t.co/McBorQCrn7",-0.886,0.0,0.646,0.354,61
NYTimes,2018-09-29 13:31:53+00:00,"Today, be kind to yourself
https://t.co/t4zSIkZ2bA",0.5267,0.405,0.595,0.0,62
NYTimes,2018-09-29 13:15:06+00:00,"Recently widowed, they each joined a college program designed to keep older adults active and social. There, they f… https://t.co/yZYzPPfzs4",-0.1027,0.118,0.746,0.136,63
NYTimes,2018-09-29 13:06:49+00:00,"The Times fact-checked Brett Kavanaugh's hearing testimony about his drinking habits and whether friends had ""refut… https://t.co/5iwyo3W7fK",0.4767,0.162,0.838,0.0,64
NYTimes,2018-09-29 13:02:07+00:00,"International readers from South Africa to Scotland told us that they watched the Kavanaugh hearing: ""I don’t think… https://t.co/fSnOcku47s",0.0,0.0,1.0,0.0,65
NYTimes,2018-09-29 12:42:06+00:00,"Modern Love: ""I didn’t meet my girlfriend, Jessica, until 12 years after our daughter, Alice, was born. Let me expl… https://t.co/RK6UxTnkIo",0.6369,0.174,0.826,0.0,66
NYTimes,2018-09-29 12:22:04+00:00,Scraps of a former NFL lineman’s diary found after his death offer a painful glimpse of a football player losing hi… https://t.co/dCXMjYGPjF,-0.8555,0.0,0.63,0.37,67
NYTimes,2018-09-29 12:02:02+00:00,"How the FBI will investigate the Kavanaugh accusations
https://t.co/qAgTITm5RS",-0.3182,0.0,0.777,0.223,68
NYTimes,2018-09-29 11:42:04+00:00,Facebook said that attackers exploited a weakness that enabled them to hijack the accounts of nearly 50 million use… https://t.co/07YBUT2bjk,-0.8591,0.0,0.627,0.373,69
NYTimes,2018-09-29 11:22:01+00:00,"RT @nytopinion: Kavanaugh's performance on Thursday was right out of Norman Rockwell with a touch of ""Mad Men,"" writes @NYTimesCohen https:…",-0.4939,0.0,0.856,0.144,70
NYTimes,2018-09-29 11:02:06+00:00,"Kids’ brainpower tied to exercise, sleep and limited screen time https://t.co/VfNqmeCgFt",-0.2263,0.0,0.84,0.16,71
NYTimes,2018-09-29 10:32:01+00:00,"RT @nytrealestate: There's a reason why they call it ""staging a house"" - when you put your house on the market, it's not a place to live an…",0.0,0.0,1.0,0.0,72
NYTimes,2018-09-29 10:22:34+00:00,"The Week in Good News: A Medical Breakthrough, a Sound Journey, Robyn https://t.co/KCUDQUwzUr",0.4404,0.225,0.775,0.0,73
NYTimes,2018-09-29 10:15:34+00:00,Page to Screen: What to Read Before Heading to Movie Theaters This Fall https://t.co/FAqizfH6yk,0.0,0.0,1.0,0.0,74
NYTimes,2018-09-29 10:05:34+00:00,"Chicken francese, sometimes called chicken French, is one of those rare restaurant dishes that's truly easy to cook… https://t.co/6dkng0Ttao",0.7003,0.254,0.746,0.0,75
NYTimes,2018-09-29 09:48:10+00:00,Having all the right cholesterol numbers and staying active is no guarantee your heart is in great shape https://t.co/zGk7vB2zM4,0.765,0.338,0.577,0.085,76
NYTimes,2018-09-29 09:32:05+00:00,"RT @RorySmith: A curious quote here, a bad result there, a slightly dodgy WiFi connection: it doesn’t take much to send Man Utd over the ed…",-0.4228,0.084,0.73,0.186,77
NYTimes,2018-09-29 09:09:36+00:00,This one-pan shrimp enchiladas verde recipe is as simple to make as it is tasty https://t.co/Lmw7eO1XAA https://t.co/Je0c16XmFx,0.0,0.0,1.0,0.0,78
NYTimes,2018-09-29 08:52:09+00:00,The New Birds and Bees: Teaching Kids About Boundaries and Consent https://t.co/mVrenFA8HP,0.2263,0.147,0.853,0.0,79
NYTimes,2018-09-29 08:49:55+00:00,"“I don’t know who got a bigger fright: the seal, me or the octopus” https://t.co/gxayw44IQq",-0.3818,0.0,0.833,0.167,80
NYTimes,2018-09-29 08:32:01+00:00,RT @nytimesworld: Seven men arrested in the Netherlands were arrested on charges of planning to attack a mass event with AK-47s and bomb be…,-0.9274,0.0,0.552,0.448,81
NYTimes,2018-09-29 08:05:21+00:00,McKinsey &amp; Company is advising the Puerto Rican government on a financial overhaul to lighten its crippling debts.… https://t.co/E1uRYpKeLb,0.0,0.0,1.0,0.0,82
NYTimes,2018-09-29 08:04:42+00:00,Breaking News: Nearly 400 people were killed when an earthquake and a tsunami struck the Indonesian island of Sulaw… https://t.co/4pQUmpMggT,-0.7579,0.0,0.723,0.277,83
NYTimes,2018-09-29 07:48:16+00:00,A program intended to wipe away the student loans of qualifying public servants rejected more than 99% of those who… https://t.co/06as1CWjkT,-0.5106,0.0,0.852,0.148,84
NYTimes,2018-09-29 07:32:00+00:00,RT @comradewong: 1. Secretary of State Mike Pompeo made a surprise announcement on the closing of the Basra consulate. Cited security reaso…,0.5423,0.191,0.809,0.0,85
NYTimes,2018-09-29 07:28:43+00:00,A Prostitute Was Killed in France. Is a New Law Partly to Blame? https://t.co/bmp3PFRMJz,-0.7665,0.0,0.602,0.398,86
NYTimes,2018-09-29 07:06:16+00:00,"In case you're listening to Robyn's new song, ""Honey,"" on repeat...  https://t.co/JG85JYu0RX",0.0,0.0,1.0,0.0,87
NYTimes,2018-09-29 06:50:05+00:00,Scientists reported the first discovery of all-female termite societies — researchers did not find a single male https://t.co/wSUj2xJy05,0.0,0.0,1.0,0.0,88
NYTimes,2018-09-29 06:32:06+00:00,"RT @HernandezJavier: The young activists are model students &amp; ardent communists, singing socialist anthems and quoting Mao. But China's lea…",0.2617,0.097,0.903,0.0,89
NYTimes,2018-09-29 06:15:52+00:00,"Lady Gaga and Bradley Cooper are in the sha-ha-sha-hallow, and Lil Wayne's long-delayed album is here. Here's the w… https://t.co/PKWMDlw9Cw",0.0,0.0,1.0,0.0,90
NYTimes,2018-09-29 05:59:31+00:00,Good science means publishing negative results. It doesn't happen nearly enough. https://t.co/bDl1g2jQTG,-0.2023,0.175,0.602,0.223,91
NYTimes,2018-09-29 05:42:03+00:00,RT @NYTScience: Research into these termite colonies in Japan is the first to demonstrate that males can be discarded from advanced societi…,-0.1027,0.082,0.82,0.098,92
NYTimes,2018-09-29 05:22:06+00:00,"Social Security faces a projected shortfall in about 16 years, when benefits would be cut by roughly 20%. Lawmakers… https://t.co/2NMThx4CH0",0.4404,0.216,0.693,0.091,93
NYTimes,2018-09-29 05:02:02+00:00,"In a world that relentlessly enforces limits, the love of a pet is a refuge for unconstrained emotion, especially f… https://t.co/9EUUOR1Mgl",0.6369,0.198,0.802,0.0,94
NYTimes,2018-09-29 04:42:05+00:00,"A tsunami kills dozens in Indonesia, and an aid worker fears the toll will rise: “I’m worried about people who migh… https://t.co/f6YPK34FKh",-0.8176,0.0,0.679,0.321,95
NYTimes,2018-09-29 04:21:03+00:00,"By the time it closes, it will be the 25th-longest-running Broadway production in history https://t.co/W6UiJdZAFn",0.0,0.0,1.0,0.0,96
NYTimes,2018-09-29 04:16:58+00:00,"Marty Balin, a Founder of Jefferson Airplane, Dies at 76 https://t.co/IEviiYSSJb",0.0,0.0,1.0,0.0,97
NYTimes,2018-09-29 04:02:01+00:00,"RT @nytpolitics: Representative Duncan Hunter has released a startling attack against his Democratic challenger, suggesting that he is an I…",-0.3182,0.128,0.731,0.142,98
NYTimes,2018-09-29 03:47:06+00:00,"While many NASA astronauts have auctioned off items decades ago, “Neil Armstrong never did that,” an auction offici… https://t.co/eaErJ25Fx2",0.0,0.0,1.0,0.0,99
NYTimes,2018-09-29 03:32:02+00:00,"RT @mmcintire: NEW: “What emerges is the image of a skilled lawyer who, when pressed on difficult subjects, sometimes crafted responses tha…",-0.3612,0.0,0.889,0.111,100
